event_timestamp,team_id,hero_id,gold_earned,kills
2026-04-27T12:00:37.582289,team_a,5,102.63,2
2026-04-27T12:01:23.212385,team_b,20,318.39,3
2026-04-27T12:00:50.764654,team_b,40,362.04,1
2026-04-27T12:01:06.589509,team_b,5,113.13,2
2026-04-27T12:01:41.038226,team_a,10,478.33,3
2026-04-27T12:00:16.384166,team_b,40,277.45,3
2026-04-27T12:00:49.096122,team_b,20,369.56,3
2026-04-27T12:00:58.643941,team_a,50,63.89,1
2026-04-27T12:00:35.050789,team_b,4,291.92,1
2026-04-27T12:01:33.688824,team_b,40,279.86,0
2026-04-27T12:00:32.146669,team_b,40,420.17,0
2026-04-27T12:01:31.200496,team_b,40,148.34,3
2026-04-27T12:00:12.289973,team_a,5,443.66,0
2026-04-27T12:00:53.967881,team_b,2,247.58,0
2026-04-27T12:01:33.075798,team_a,4,414.82,2
2026-04-27T12:01:43.325844,team_b,3,327.27,1
2026-04-27T12:01:37.623584,team_a,50,207.87,2
2026-04-27T12:01:11.622922,team_a,10,490.55,2
2026-04-27T12:00:34.719989,team_b,40,493.47,0
2026-04-27T12:00:16.270669,team_b,1,496.62,1
2026-04-27T12:01:24.171183,team_a,4,115.81,2
2026-04-27T12:01:39.417816,team_b,30,113.98,2
2026-04-27T12:01:15.337538,team_b,30,83.98,0
2026-04-27T12:00:48.342093,team_b,10,254.61,3
2026-04-27T12:00:39.274714,team_a,2,378.92,3
2026-04-27T12:01:16.180865,team_b,2,408.06,3
2026-04-27T12:00:26.139592,team_b,4,272.62,2
2026-04-27T12:01:39.401234,team_b,40,310.07,3
2026-04-27T12:01:34.596438,team_a,1,94.81,3
2026-04-27T12:00:01.953762,team_a,30,255.43,3
2026-04-27T12:00:24.278185,team_a,5,121.54,2
2026-04-27T12:00:11.200798,team_b,5,87.09,1
2026-04-27T12:00:06.214473,team_b,4,243.15,0
2026-04-27T12:01:24.443765,team_a,4,264.56,1
2026-04-27T12:01:11.241540,team_b,1,53.63,2
2026-04-27T12:01:38.053083,team_b,3,264.97,1
2026-04-27T12:00:45.968391,team_a,2,191.01,2
2026-04-27T12:00:16.455515,team_a,3,80.79,0
2026-04-27T12:01:13.238309,team_a,30,208.03,1
2026-04-27T12:01:15.369605,team_a,20,327.23,3
2026-04-27T12:01:43.195503,team_a,2,113.01,0
2026-04-27T12:01:10.748870,team_b,10,483.46,2
2026-04-27T12:01:34.929199,team_a,5,340.08,1
2026-04-27T12:01:06.407596,team_b,1,431.55,2
2026-04-27T12:00:24.653486,team_a,20,182.99,0
2026-04-27T12:01:34.056192,team_a,30,223.65,1
2026-04-27T12:00:59.949905,team_a,40,449.93,0
2026-04-27T12:01:58.425904,team_b,3,224.08,3
2026-04-27T12:00:43.849496,team_a,30,479.5,0
2026-04-27T12:00:02.002728,team_a,1,167.98,0
2026-04-27T12:01:50.709515,team_b,40,178.92,3
2026-04-27T12:00:50.829028,team_b,2,338.24,1
2026-04-27T12:00:33.296128,team_b,2,280.09,1
2026-04-27T12:01:56.917606,team_a,40,197.04,0
2026-04-27T12:00:37.220339,team_b,4,76.06,0
2026-04-27T12:01:50.955331,team_a,30,325.53,0
2026-04-27T12:00:37.114808,team_a,2,55.7,1
2026-04-27T12:01:24.179953,team_a,30,478.86,2
2026-04-27T12:00:20.035555,team_a,5,379.82,0
2026-04-27T12:01:32.571635,team_a,10,413.2,2
2026-04-27T12:01:02.862505,team_b,50,332.39,3
2026-04-27T12:00:54.623733,team_b,1,274.82,1
2026-04-27T12:00:44.122533,team_b,2,452.42,0
2026-04-27T12:00:27.408531,team_a,1,436.41,0
2026-04-27T12:00:29.346174,team_b,10,222.34,1
2026-04-27T12:00:21.475312,team_a,40,411.4,3
2026-04-27T12:00:26.941838,team_a,20,462.13,2
2026-04-27T12:00:32.550955,team_a,50,217.76,0
2026-04-27T12:00:21.521322,team_a,20,81.02,3
2026-04-27T12:01:43.923868,team_b,10,88.87,3
2026-04-27T12:00:00.956301,team_a,5,303.71,2
2026-04-27T12:01:28.749118,team_a,30,215.72,3
2026-04-27T12:01:59.734454,team_a,40,392.22,1
2026-04-27T12:00:18.067965,team_b,1,154.85,2
2026-04-27T12:01:16.313021,team_a,10,50.66,3
2026-04-27T12:01:41.880719,team_b,2,142.34,1
2026-04-27T12:00:50.377901,team_a,3,370.24,0
2026-04-27T12:00:05.268032,team_a,40,235.88,2
2026-04-27T12:00:55.014963,team_a,50,93.01,1
2026-04-27T12:01:16.465882,team_b,2,316.35,0
2026-04-27T12:00:52.197945,team_a,4,181.25,2
2026-04-27T12:01:51.125034,team_b,10,193.13,2
2026-04-27T12:00:28.033347,team_a,3,400.97,0
2026-04-27T12:00:18.649266,team_a,30,259.72,3
2026-04-27T12:00:14.488408,team_b,4,253.36,3
2026-04-27T12:00:31.800951,team_a,2,120.93,2
2026-04-27T12:01:39.166403,team_a,4,426.17,2
2026-04-27T12:00:17.798856,team_a,10,228.31,0
2026-04-27T12:01:21.262005,team_b,3,63.99,3
2026-04-27T12:01:42.552157,team_a,2,257.92,1
2026-04-27T12:00:14.574391,team_a,4,108.82,3
2026-04-27T12:00:44.668769,team_a,50,313.75,0
2026-04-27T12:00:02.616022,team_a,4,456.12,3
2026-04-27T12:01:37.115840,team_a,10,105.14,3
2026-04-27T12:00:06.076524,team_b,20,273.26,3
2026-04-27T12:01:21.985550,team_a,10,146.62,1
2026-04-27T12:00:32.997812,team_b,3,65.59,1
2026-04-27T12:01:17.673408,team_b,20,447.25,3
2026-04-27T12:00:07.317488,team_b,20,111.76,1
2026-04-27T12:01:17.118303,team_a,40,407.68,3
2026-04-27T12:01:33.829892,team_b,30,295.03,3
2026-04-27T12:00:41.284094,team_b,20,171.7,0
2026-04-27T12:00:38.265308,team_a,1,453.09,2
2026-04-27T12:00:07.030948,team_b,40,210.84,1
2026-04-27T12:01:56.877583,team_a,4,345.59,2
2026-04-27T12:01:04.042748,team_a,4,309.06,3
2026-04-27T12:00:42.576556,team_a,3,156.45,2
2026-04-27T12:01:36.745227,team_b,50,62.69,2
2026-04-27T12:01:53.707048,team_a,50,476.77,3
2026-04-27T12:01:05.054952,team_a,30,67.08,0
2026-04-27T12:00:27.914803,team_a,1,286.9,0
2026-04-27T12:00:39.808079,team_a,3,203.34,1
2026-04-27T12:01:50.253694,team_b,1,59.86,1
2026-04-27T12:01:32.923980,team_b,2,218.12,3
2026-04-27T12:01:10.322000,team_b,5,195.17,1
2026-04-27T12:01:27.882243,team_b,30,342.13,1
2026-04-27T12:01:24.861951,team_b,4,349.49,1
2026-04-27T12:00:45.406093,team_b,3,129.97,0
2026-04-27T12:01:53.854573,team_b,50,64.57,2
2026-04-27T12:01:50.524586,team_a,50,96.85,3
2026-04-27T12:00:16.877204,team_a,4,206.06,2
2026-04-27T12:00:20.146490,team_a,10,250.98,2
2026-04-27T12:00:25.162114,team_a,10,165.5,0
2026-04-27T12:01:26.449631,team_a,20,247.2,3
2026-04-27T12:01:56.292219,team_b,30,446.8,2
2026-04-27T12:01:05.522876,team_a,30,404.93,1
2026-04-27T12:00:19.518781,team_a,1,182.71,2
2026-04-27T12:00:31.335325,team_a,2,203.81,3
2026-04-27T12:00:19.308539,team_a,40,473.83,0
2026-04-27T12:00:40.554070,team_b,1,244.1,1
2026-04-27T12:01:12.878115,team_b,3,74.1,2
2026-04-27T12:00:24.666057,team_a,20,363.74,2
2026-04-27T12:01:19.271747,team_b,4,93.16,3
2026-04-27T12:01:08.612377,team_b,3,74.53,0
2026-04-27T12:00:51.312715,team_b,50,266.15,0
2026-04-27T12:00:03.088283,team_a,5,489.68,3
2026-04-27T12:01:41.252289,team_b,20,261.93,2
2026-04-27T12:00:10.936425,team_b,3,216.96,3
2026-04-27T12:00:44.328200,team_b,1,168.48,3
2026-04-27T12:00:31.608097,team_b,50,77.74,0
2026-04-27T12:00:10.284877,team_b,40,236.29,1
2026-04-27T12:01:06.432229,team_b,40,238.38,3
2026-04-27T12:01:08.725715,team_a,30,184.48,3
2026-04-27T12:01:48.333264,team_a,40,307.05,1
2026-04-27T12:00:14.433825,team_b,3,477.08,1
2026-04-27T12:01:56.659785,team_a,3,69.2,0
2026-04-27T12:01:58.593592,team_b,4,498.77,1
2026-04-27T12:01:40.092974,team_b,10,459.86,0
2026-04-27T12:00:10.443293,team_b,40,196.76,2
2026-04-27T12:01:02.362581,team_a,50,314.41,3
2026-04-27T12:00:13.502261,team_a,3,304.97,0
2026-04-27T12:01:50.991380,team_a,5,440.36,2
2026-04-27T12:01:45.347228,team_b,20,344.65,3
2026-04-27T12:00:04.495880,team_b,20,114.73,3
2026-04-27T12:00:04.653904,team_b,4,72.18,3
2026-04-27T12:01:50.500198,team_b,1,202.04,2
2026-04-27T12:00:37.313916,team_b,2,487.62,1
2026-04-27T12:00:16.126263,team_b,10,171.24,3
2026-04-27T12:01:12.597496,team_a,4,248.77,3
2026-04-27T12:01:28.913376,team_b,1,281.87,1
2026-04-27T12:00:07.874036,team_b,3,401.23,0
2026-04-27T12:00:20.848483,team_a,1,162.27,3
2026-04-27T12:00:06.067114,team_b,4,173.29,3
2026-04-27T12:01:00.615165,team_a,1,158.87,3
2026-04-27T12:01:11.285231,team_a,30,314.1,2
2026-04-27T12:00:41.309880,team_b,2,178.28,3
2026-04-27T12:00:05.958125,team_a,4,341.32,1
2026-04-27T12:00:32.290030,team_b,40,59.02,0
2026-04-27T12:00:56.891665,team_a,3,320.51,0
2026-04-27T12:00:26.852404,team_b,5,240.71,3
2026-04-27T12:01:42.190341,team_b,5,148.19,2
2026-04-27T12:01:21.263539,team_b,50,96.04,2
2026-04-27T12:01:07.374854,team_b,5,357.99,3
2026-04-27T12:00:07.660446,team_b,10,437.67,2
2026-04-27T12:01:18.734353,team_b,4,117.47,1
2026-04-27T12:01:47.962445,team_b,10,356.34,0
2026-04-27T12:01:18.648068,team_b,5,458.11,3
2026-04-27T12:00:46.592991,team_a,50,368.63,1
2026-04-27T12:00:41.180046,team_a,40,337.24,3
2026-04-27T12:01:48.783181,team_b,40,185.09,1
2026-04-27T12:01:40.876643,team_a,5,93.92,1
2026-04-27T12:01:28.910267,team_a,10,344.5,1
2026-04-27T12:00:42.634008,team_b,20,404.64,2
2026-04-27T12:00:44.601892,team_b,30,433.05,3
2026-04-27T12:00:06.441235,team_a,30,450.24,0
2026-04-27T12:01:44.099731,team_b,40,184.26,0
2026-04-27T12:01:44.501898,team_a,3,496.56,2
2026-04-27T12:00:49.103022,team_b,3,192.37,1
2026-04-27T12:01:33.472941,team_b,10,333.96,1
2026-04-27T12:00:37.609689,team_a,1,253.42,1
2026-04-27T12:01:31.343194,team_a,50,394.02,3
2026-04-27T12:01:34.225309,team_a,3,326.52,3
2026-04-27T12:00:48.407218,team_b,20,52.1,1
2026-04-27T12:01:27.679088,team_a,10,390.58,1
2026-04-27T12:00:02.149935,team_a,4,151.82,2
2026-04-27T12:00:37.451071,team_a,20,276.5,2
2026-04-27T12:00:20.042422,team_a,5,476.81,3
2026-04-27T12:01:27.339829,team_b,20,449.59,1
2026-04-27T12:00:41.127941,team_b,10,387.55,1
2026-04-27T12:01:53.770122,team_b,1,152.79,1
2026-04-27T12:00:25.342827,team_a,50,277.09,0
2026-04-27T12:00:43.990974,team_a,20,444.44,2
2026-04-27T12:01:32.549960,team_a,50,497.61,0
2026-04-27T12:01:18.428114,team_a,1,360.39,3
2026-04-27T12:00:53.317715,team_a,40,163.73,1
2026-04-27T12:00:24.659390,team_a,5,239.39,0
2026-04-27T12:01:19.497956,team_b,50,322.54,1
2026-04-27T12:00:50.259090,team_a,40,373.44,0
2026-04-27T12:00:33.924812,team_a,30,139.39,1
2026-04-27T12:01:33.355070,team_a,10,366.55,2
2026-04-27T12:00:19.244832,team_b,4,359.69,3
2026-04-27T12:00:39.672434,team_a,1,352.23,0
2026-04-27T12:01:40.227860,team_b,3,477.25,0
2026-04-27T12:01:26.827634,team_a,5,339.95,3
2026-04-27T12:01:58.639912,team_b,5,258.92,0
2026-04-27T12:01:37.581410,team_a,5,212.1,2
2026-04-27T12:00:51.119425,team_a,2,433.06,0
2026-04-27T12:00:01.160679,team_a,3,197.9,3
2026-04-27T12:01:54.610699,team_b,2,217.68,2
2026-04-27T12:00:21.944330,team_b,20,483.04,2
2026-04-27T12:01:40.285001,team_b,20,341.98,1
2026-04-27T12:00:13.566787,team_a,3,96.67,3
2026-04-27T12:01:36.271774,team_b,3,325.1,2
2026-04-27T12:01:13.363010,team_a,30,464.18,0
2026-04-27T12:01:46.511271,team_b,1,78.5,2
2026-04-27T12:00:01.483226,team_a,10,283.59,0
2026-04-27T12:00:51.941749,team_a,30,205.59,3
2026-04-27T12:00:17.838534,team_a,1,339.53,1
2026-04-27T12:01:00.668109,team_b,30,441.24,0
2026-04-27T12:01:30.171600,team_b,4,198.9,2
2026-04-27T12:00:06.042086,team_a,40,339.49,3
2026-04-27T12:01:38.052397,team_a,30,249.88,3
2026-04-27T12:00:10.562383,team_b,30,192.23,3
2026-04-27T12:01:29.428676,team_a,2,231.55,0
2026-04-27T12:01:06.855721,team_a,2,406.3,2
2026-04-27T12:01:46.813308,team_a,30,477.66,2
2026-04-27T12:01:39.037319,team_a,30,199.39,3
2026-04-27T12:01:25.998968,team_b,30,101.31,1
2026-04-27T12:00:00.263634,team_b,5,296.46,2
2026-04-27T12:01:24.251526,team_a,3,271.59,3
2026-04-27T12:00:12.835381,team_a,4,104.34,3
2026-04-27T12:00:25.870741,team_a,10,98.49,3
2026-04-27T12:00:05.580043,team_a,30,255.82,1
2026-04-27T12:01:55.662571,team_a,40,381.3,3
2026-04-27T12:01:40.657933,team_b,40,401.49,1
2026-04-27T12:01:23.018126,team_a,3,96.6,2
2026-04-27T12:01:00.493214,team_b,20,490.78,1
2026-04-27T12:00:32.831506,team_b,5,253.78,1
2026-04-27T12:00:16.581601,team_b,40,437.32,1
2026-04-27T12:00:24.106690,team_b,10,464.54,1
2026-04-27T12:01:57.760260,team_a,40,294.12,2
2026-04-27T12:01:25.242327,team_b,40,266.17,3
2026-04-27T12:01:20.909218,team_b,20,413.74,0
2026-04-27T12:00:03.032657,team_a,1,351.61,1
2026-04-27T12:00:32.037392,team_a,5,357.53,1
2026-04-27T12:01:40.725818,team_b,4,389.12,0
2026-04-27T12:00:43.041892,team_b,2,327.25,1
2026-04-27T12:01:29.089528,team_b,4,279.92,2
2026-04-27T12:01:23.152329,team_a,20,224.4,2
2026-04-27T12:01:55.899986,team_a,1,384.65,1
2026-04-27T12:01:14.467403,team_b,4,460.17,2
2026-04-27T12:01:30.612925,team_a,4,182.38,1
2026-04-27T12:01:58.014399,team_a,3,483.11,0
2026-04-27T12:00:45.263787,team_b,5,300.47,1
2026-04-27T12:00:19.311462,team_b,1,198.75,1
2026-04-27T12:00:04.792871,team_b,50,72.88,2
2026-04-27T12:00:58.866113,team_b,2,402.81,2
2026-04-27T12:01:03.047408,team_a,40,80.68,1
2026-04-27T12:00:49.911749,team_b,2,207.23,1
2026-04-27T12:01:19.600137,team_b,10,182.11,3
2026-04-27T12:01:59.595730,team_a,2,351.02,3
2026-04-27T12:00:28.841745,team_a,1,357.15,2
2026-04-27T12:00:45.764713,team_a,20,165.47,2
2026-04-27T12:00:02.964688,team_b,40,411.27,3
2026-04-27T12:00:58.416565,team_b,4,194.14,0
2026-04-27T12:01:53.785418,team_a,40,289.94,0
2026-04-27T12:00:25.293777,team_a,20,426.05,1
2026-04-27T12:01:04.530506,team_b,2,386.1,1
2026-04-27T12:00:02.850354,team_b,1,89.38,0
2026-04-27T12:00:21.359060,team_b,40,81.7,1
2026-04-27T12:01:49.318389,team_b,20,253.01,3
2026-04-27T12:00:51.963004,team_a,20,352.98,0
2026-04-27T12:01:16.970730,team_a,50,70.48,0
2026-04-27T12:00:42.924017,team_a,5,404.1,2
2026-04-27T12:01:12.787901,team_b,30,221.64,0
2026-04-27T12:00:56.878521,team_a,3,386.04,2
2026-04-27T12:01:55.216112,team_a,5,354.78,2
2026-04-27T12:01:54.886998,team_a,40,443.65,1
2026-04-27T12:00:14.788219,team_a,50,318.49,0
2026-04-27T12:00:36.562938,team_b,4,235.69,1
2026-04-27T12:00:19.314523,team_a,50,425.64,1
2026-04-27T12:00:13.754705,team_a,40,257.57,0
2026-04-27T12:00:34.878320,team_a,5,94.19,3
2026-04-27T12:01:54.184789,team_b,3,352.08,1
2026-04-27T12:00:12.005407,team_a,4,193.0,3
2026-04-27T12:00:39.401529,team_b,50,118.58,2
2026-04-27T12:01:36.923972,team_b,3,52.17,1
2026-04-27T12:01:34.279213,team_b,5,428.05,1
2026-04-27T12:01:21.549622,team_b,30,258.28,2
2026-04-27T12:01:32.972035,team_b,40,98.97,0
2026-04-27T12:01:41.015159,team_a,40,138.39,0
2026-04-27T12:01:27.291044,team_a,40,334.23,3
2026-04-27T12:01:32.304031,team_a,1,298.22,3
2026-04-27T12:01:18.468977,team_a,10,226.62,2
2026-04-27T12:00:16.065751,team_a,20,213.74,0
2026-04-27T12:01:19.521419,team_a,40,113.17,1
2026-04-27T12:00:21.497422,team_a,30,472.63,0
2026-04-27T12:00:26.258294,team_b,4,78.29,2
2026-04-27T12:00:28.082240,team_a,40,458.48,2
2026-04-27T12:00:46.571173,team_b,1,67.96,2
2026-04-27T12:00:12.387002,team_b,5,310.38,1
2026-04-27T12:00:45.199148,team_b,10,314.46,0
2026-04-27T12:01:01.999548,team_b,4,282.37,2
2026-04-27T12:01:38.068412,team_b,30,406.7,0
2026-04-27T12:01:00.220438,team_a,30,124.52,0
2026-04-27T12:01:01.744953,team_b,4,117.61,1
2026-04-27T12:00:43.466753,team_a,4,236.58,2
2026-04-27T12:01:26.430679,team_b,30,265.56,1
2026-04-27T12:01:17.671108,team_b,1,159.65,1
2026-04-27T12:01:08.818381,team_a,3,333.29,0
2026-04-27T12:01:46.895721,team_a,1,124.85,1
2026-04-27T12:01:01.996883,team_b,50,486.16,0
2026-04-27T12:01:45.421078,team_b,2,147.47,3
2026-04-27T12:01:44.076288,team_a,4,423.66,1
2026-04-27T12:01:35.353928,team_a,50,346.84,2
2026-04-27T12:00:20.126604,team_b,30,318.44,0
2026-04-27T12:00:27.577654,team_b,3,98.86,1
2026-04-27T12:01:02.725361,team_b,3,322.48,1
2026-04-27T12:00:57.104302,team_a,40,276.5,0
2026-04-27T12:00:11.182796,team_a,50,292.68,0
2026-04-27T12:01:47.636274,team_b,40,239.31,0
2026-04-27T12:01:23.717137,team_b,4,472.29,3
2026-04-27T12:01:34.746670,team_b,10,315.07,0
2026-04-27T12:00:51.058728,team_b,30,394.64,0
2026-04-27T12:00:33.992000,team_b,5,135.06,0
2026-04-27T12:01:09.358457,team_a,40,53.24,1
2026-04-27T12:01:22.532008,team_b,20,213.02,1
2026-04-27T12:00:51.128591,team_b,5,434.74,3
2026-04-27T12:01:07.760429,team_b,20,389.74,3
2026-04-27T12:01:06.252594,team_b,3,216.6,3
2026-04-27T12:00:30.453317,team_b,50,204.96,3
2026-04-27T12:01:28.293892,team_a,4,250.97,1
2026-04-27T12:00:12.033434,team_b,10,410.38,0
2026-04-27T12:00:19.288561,team_a,2,420.46,3
2026-04-27T12:01:51.103415,team_b,2,78.84,1
2026-04-27T12:00:44.500215,team_a,20,468.81,3
2026-04-27T12:01:13.675871,team_b,50,75.86,1
2026-04-27T12:01:16.834958,team_b,1,140.77,2
2026-04-27T12:00:23.369579,team_a,50,126.27,0
2026-04-27T12:00:43.168800,team_a,3,89.08,2
2026-04-27T12:01:33.560745,team_b,20,232.45,1
2026-04-27T12:01:02.129124,team_a,2,297.32,2
2026-04-27T12:00:41.697011,team_b,4,322.86,1
2026-04-27T12:00:54.571081,team_b,50,52.09,1
2026-04-27T12:00:48.856155,team_a,40,82.57,2
2026-04-27T12:00:40.795907,team_a,40,480.52,2
2026-04-27T12:01:23.303023,team_b,50,267.63,1
2026-04-27T12:01:30.896794,team_b,30,453.44,0
2026-04-27T12:00:57.836419,team_b,2,222.2,1
2026-04-27T12:01:21.229557,team_a,10,235.59,2
2026-04-27T12:01:01.980506,team_a,5,161.72,0
2026-04-27T12:00:47.871676,team_b,2,299.55,1
2026-04-27T12:00:57.186654,team_b,4,452.44,2
2026-04-27T12:00:21.934134,team_a,30,381.7,1
2026-04-27T12:01:28.251488,team_b,4,153.14,1
2026-04-27T12:01:40.360165,team_b,3,400.52,0
2026-04-27T12:01:50.422576,team_b,50,52.98,0
2026-04-27T12:01:41.761271,team_b,50,191.94,2
2026-04-27T12:00:58.896642,team_b,20,149.94,1
2026-04-27T12:00:06.497781,team_b,30,472.84,0
2026-04-27T12:01:00.297025,team_b,3,255.74,0
2026-04-27T12:01:23.789348,team_b,10,360.14,0
2026-04-27T12:01:20.892367,team_b,50,95.34,2
2026-04-27T12:01:13.533372,team_b,3,296.85,1
2026-04-27T12:00:32.328988,team_b,10,132.76,3
2026-04-27T12:00:25.263898,team_b,10,434.45,2
2026-04-27T12:00:54.087479,team_a,50,358.71,0
2026-04-27T12:01:26.497855,team_a,40,244.5,3
2026-04-27T12:00:23.527586,team_a,30,412.55,1
2026-04-27T12:00:50.582480,team_a,40,290.29,2
2026-04-27T12:01:34.239952,team_b,5,302.96,0
2026-04-27T12:00:47.808228,team_a,1,146.96,2
2026-04-27T12:00:57.184731,team_a,30,385.07,2
2026-04-27T12:00:43.315443,team_b,10,58.93,0
2026-04-27T12:00:42.130859,team_a,50,309.15,1
2026-04-27T12:01:57.524776,team_b,10,196.29,3
2026-04-27T12:01:32.969324,team_b,2,221.48,2
2026-04-27T12:00:55.650250,team_a,3,338.26,2
2026-04-27T12:00:50.617979,team_b,2,85.6,2
2026-04-27T12:00:27.386153,team_b,5,369.7,3
2026-04-27T12:00:32.549772,team_b,10,386.55,3
2026-04-27T12:00:49.678687,team_a,1,106.27,1
2026-04-27T12:01:19.442706,team_a,4,125.11,0
2026-04-27T12:00:11.466446,team_b,40,74.22,3
2026-04-27T12:01:02.877935,team_a,2,168.1,1
2026-04-27T12:00:10.117352,team_b,5,153.21,2
2026-04-27T12:00:53.179251,team_a,3,287.03,1
2026-04-27T12:00:03.428555,team_b,10,438.91,3
2026-04-27T12:01:56.997785,team_b,40,250.18,1
2026-04-27T12:01:10.899711,team_b,50,245.74,2
2026-04-27T12:01:49.070778,team_b,40,152.21,0
2026-04-27T12:00:53.023237,team_b,20,166.91,2
2026-04-27T12:00:01.266698,team_a,10,179.04,0
2026-04-27T12:01:22.532396,team_b,30,184.82,3
2026-04-27T12:01:35.755773,team_a,1,296.7,1
2026-04-27T12:00:49.408304,team_b,20,162.45,3
2026-04-27T12:01:39.411223,team_a,5,85.64,1
2026-04-27T12:01:01.993207,team_b,5,341.81,2
2026-04-27T12:00:49.548465,team_a,3,111.48,0
2026-04-27T12:01:16.427125,team_b,5,365.21,3
2026-04-27T12:00:22.534733,team_a,3,72.33,0
2026-04-27T12:00:22.312512,team_a,5,171.14,3
2026-04-27T12:01:27.252848,team_a,2,117.81,3
2026-04-27T12:00:26.062570,team_b,5,403.58,3
2026-04-27T12:01:59.755614,team_b,1,198.61,1
2026-04-27T12:00:06.724601,team_b,2,294.44,1
2026-04-27T12:00:23.063075,team_b,20,422.71,0
2026-04-27T12:01:56.951820,team_a,20,397.05,3
2026-04-27T12:00:29.659463,team_a,4,257.38,0
2026-04-27T12:01:02.536694,team_a,30,225.11,2
2026-04-27T12:01:52.345830,team_a,1,385.13,0
2026-04-27T12:00:30.397529,team_b,4,212.19,0
2026-04-27T12:01:43.638920,team_a,2,156.18,3
2026-04-27T12:00:38.941619,team_a,5,313.11,3
2026-04-27T12:01:34.697254,team_a,1,311.48,3
2026-04-27T12:01:22.608785,team_a,10,396.86,1
2026-04-27T12:00:18.923815,team_a,50,202.29,0
2026-04-27T12:00:07.173016,team_a,40,406.16,1
2026-04-27T12:00:58.541146,team_b,40,404.85,2
2026-04-27T12:01:36.663045,team_b,4,59.61,3
2026-04-27T12:00:42.980100,team_a,5,454.4,3
2026-04-27T12:01:24.795117,team_b,40,363.67,1
2026-04-27T12:01:08.004208,team_b,10,379.58,2
2026-04-27T12:01:44.119421,team_a,2,289.01,3
2026-04-27T12:00:35.480719,team_b,40,215.2,0
2026-04-27T12:01:33.110149,team_b,3,447.32,2
2026-04-27T12:01:33.121988,team_a,10,374.45,3
2026-04-27T12:00:22.784334,team_b,40,119.36,2
2026-04-27T12:00:38.712005,team_b,2,93.32,0
2026-04-27T12:00:05.253272,team_a,3,443.07,1
2026-04-27T12:00:12.846620,team_a,2,64.32,3
2026-04-27T12:01:18.950551,team_b,1,214.86,0
2026-04-27T12:00:01.570333,team_a,30,467.78,0
2026-04-27T12:00:56.167097,team_a,10,301.11,3
2026-04-27T12:01:38.643182,team_a,50,169.62,0
2026-04-27T12:01:28.116041,team_b,2,475.07,0
2026-04-27T12:00:12.147014,team_a,40,223.4,1
2026-04-27T12:01:03.143043,team_a,50,331.4,1
2026-04-27T12:01:07.010818,team_b,2,394.83,2
2026-04-27T12:01:20.939108,team_b,2,125.06,1
2026-04-27T12:01:05.995856,team_b,3,290.26,3
2026-04-27T12:01:52.022396,team_b,40,496.16,2
2026-04-27T12:01:41.382482,team_b,20,421.77,2
2026-04-27T12:01:13.009604,team_a,20,394.57,2
2026-04-27T12:00:43.201025,team_b,30,481.92,0
2026-04-27T12:01:27.157593,team_b,50,57.34,1
2026-04-27T12:01:59.209441,team_b,1,185.15,1
2026-04-27T12:00:25.778738,team_b,1,397.19,2
2026-04-27T12:01:50.293450,team_a,2,66.98,2
2026-04-27T12:00:18.732853,team_b,10,450.33,1
2026-04-27T12:00:27.959298,team_b,2,306.72,1
2026-04-27T12:01:28.111914,team_b,30,127.81,0
2026-04-27T12:01:11.427744,team_b,1,378.86,3
2026-04-27T12:00:09.417288,team_a,10,206.57,3
2026-04-27T12:00:49.982606,team_a,4,386.46,0
2026-04-27T12:01:16.066452,team_b,1,187.15,0
2026-04-27T12:00:38.317985,team_a,10,276.08,1
2026-04-27T12:00:18.383698,team_b,30,388.78,0
2026-04-27T12:00:26.650275,team_b,20,116.61,2
2026-04-27T12:00:09.905414,team_a,40,229.64,0
2026-04-27T12:00:47.823244,team_b,3,392.91,3
2026-04-27T12:01:07.115541,team_b,20,343.51,1
2026-04-27T12:01:07.340113,team_a,4,82.24,3
2026-04-27T12:00:38.809397,team_a,2,352.29,3
2026-04-27T12:00:43.832117,team_a,10,205.04,0
2026-04-27T12:01:32.361755,team_a,10,327.3,3
2026-04-27T12:01:14.781859,team_b,1,465.9,1
2026-04-27T12:00:23.962226,team_b,3,390.98,0
2026-04-27T12:00:13.484609,team_a,4,477.02,1
2026-04-27T12:01:44.250282,team_b,1,204.47,0
2026-04-27T12:00:36.614166,team_b,1,199.34,1
2026-04-27T12:00:24.456162,team_b,40,267.36,1
2026-04-27T12:01:23.408537,team_a,20,312.35,0
2026-04-27T12:00:30.654761,team_a,5,140.31,2
2026-04-27T12:00:06.370230,team_a,2,224.89,2
2026-04-27T12:01:19.557796,team_b,2,58.59,3
2026-04-27T12:00:27.740234,team_b,40,489.48,0
2026-04-27T12:01:48.464647,team_b,50,289.2,1
2026-04-27T12:00:23.865024,team_b,40,466.86,0
2026-04-27T12:00:04.770288,team_b,10,270.47,1
2026-04-27T12:00:02.204667,team_b,10,331.35,1
2026-04-27T12:01:59.519329,team_b,1,331.61,3
2026-04-27T12:01:46.848250,team_a,40,477.1,1
2026-04-27T12:00:18.204982,team_b,3,89.51,3
2026-04-27T12:01:02.486141,team_a,20,158.16,1
2026-04-27T12:00:51.175800,team_b,50,198.18,1
2026-04-27T12:00:24.810873,team_a,50,293.61,1
2026-04-27T12:01:43.510519,team_b,40,459.3,3
2026-04-27T12:01:59.482296,team_a,50,462.7,2
