guess,correct,seen,user_id,time_created
0,1,2,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:28:37
1,1,3,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:29:00
1,0,8,279644e02733aae087f439b89be7e4a7,2020-05-05 20:29:20
1,0,0,5550390c0c38a47da1faa1b7d4db54c8,2020-05-05 20:29:23
0,1,4,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:29:26
1,1,5,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:29:46
1,0,0,cc4fcb35c6e2e00b9a8b28122797d5fe,2020-05-05 20:29:57
0,1,0,bc98f7bd54d556c02065410e8a6e7cba,2020-05-05 20:29:57
1,1,9,279644e02733aae087f439b89be7e4a7,2020-05-05 20:29:58
1,1,4,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:30:02
0,0,6,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:30:15
0,0,4,b547efb66574043ee90d5a83c51b0e6c,2020-05-05 20:30:20
1,1,5,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:30:26
1,1,7,d3761b606a962211e61043675e8cb4bf,2020-05-05 20:30:37
1,0,0,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:31:14
1,0,6,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:31:27
1,1,1,e7b7d5710aad71f39bf8503893d8fd63,2020-05-05 20:31:34
0,1,0,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:31:43
1,1,5,b547efb66574043ee90d5a83c51b0e6c,2020-05-05 20:32:05
0,1,0,bd27e55df20ac41b4e5f5ae2629da99d,2020-05-05 20:32:19
0,0,1,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:32:19
0,1,0,74b7c3ae101fb9be099ebdebbb4a0417,2020-05-05 20:32:51
1,1,2,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:33:05
1,1,7,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:33:11
0,1,2,e7b7d5710aad71f39bf8503893d8fd63,2020-05-05 20:33:13
1,1,1,74b7c3ae101fb9be099ebdebbb4a0417,2020-05-05 20:33:29
1,1,3,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:33:41
1,1,8,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:33:52
0,0,3,e7b7d5710aad71f39bf8503893d8fd63,2020-05-05 20:33:57
0,1,2,74b7c3ae101fb9be099ebdebbb4a0417,2020-05-05 20:34:08
1,1,4,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:34:16
0,1,9,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:34:49
0,0,3,74b7c3ae101fb9be099ebdebbb4a0417,2020-05-05 20:34:59
0,1,5,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:35:07
1,1,0,d75db0d42ca41867c66477409b631d7a,2020-05-05 20:35:08
0,1,0,a7a2b832252c1109a77a097c051beca3,2020-05-05 20:35:11
0,1,0,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 20:35:14
1,1,1,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:35:37
0,0,4,74b7c3ae101fb9be099ebdebbb4a0417,2020-05-05 20:35:44
0,1,6,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:35:58
1,0,1,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 20:36:08
0,1,1,d75db0d42ca41867c66477409b631d7a,2020-05-05 20:36:22
0,0,10,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:36:25
1,1,2,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 20:36:47
1,1,0,81469122804d175b555f0f01fe636945,2020-05-05 20:36:52
0,0,5,dcc6d09b08521be0b7a8bb78bad7a720,2020-05-05 20:36:53
1,1,7,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:37:08
0,1,6,dcc6d09b08521be0b7a8bb78bad7a720,2020-05-05 20:37:23
0,0,3,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 20:37:50
1,1,8,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:37:50
1,0,1,81469122804d175b555f0f01fe636945,2020-05-05 20:37:54
0,0,7,dcc6d09b08521be0b7a8bb78bad7a720,2020-05-05 20:38:17
0,1,9,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:38:18
0,1,11,3343e9680b9aafb4aaf05c9adf47b7e2,2020-05-05 20:38:29
0,1,0,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:39:07
0,1,0,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:39:13
1,1,10,797caba2d9997e3b4d9e2766043485d6,2020-05-05 20:39:33
1,1,1,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:39:47
1,0,8,dcc6d09b08521be0b7a8bb78bad7a720,2020-05-05 20:39:52
1,1,2,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:40:10
1,1,1,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:40:13
1,0,9,dcc6d09b08521be0b7a8bb78bad7a720,2020-05-05 20:40:30
0,1,0,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:40:43
0,0,0,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:40:58
0,1,3,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:40:59
1,0,0,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:41:37
0,1,2,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:41:43
0,0,2,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:41:53
1,1,1,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:41:58
1,1,4,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:42:01
0,1,0,97fc6370c20da983b118c7dacd7a4e90,2020-05-05 20:42:05
0,1,0,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:42:12
1,1,3,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:42:17
1,1,5,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:42:17
0,1,1,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:42:18
1,1,2,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:42:28
0,1,1,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:42:32
0,1,6,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:42:47
1,1,1,97fc6370c20da983b118c7dacd7a4e90,2020-05-05 20:42:51
1,1,1,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:43:07
1,1,7,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:43:20
0,1,3,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:43:21
1,0,3,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:43:25
0,1,2,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:43:27
1,0,2,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:43:40
1,1,4,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:43:50
1,0,8,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:43:54
0,0,3,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:44:11
1,1,4,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:44:30
1,0,3,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:44:41
1,1,5,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:44:44
0,1,0,22ac0edfd07fff679a74028eaf677f32,2020-05-05 20:44:51
1,1,9,2392729c2b20a4da1de989cbe1d449d2,2020-05-05 20:44:51
1,1,4,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:45:02
1,1,6,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:45:14
0,1,4,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:45:18
1,0,5,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:45:25
0,1,6,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:45:40
0,1,5,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:45:44
1,0,5,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:45:47
0,1,7,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:45:50
0,1,7,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:45:54
1,0,8,3fb585cceea95a5471da9c7fbf2d7a3d,2020-05-05 20:46:01
1,0,6,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:46:22
1,1,7,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:46:46
0,1,2,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:46:54
1,1,6,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:47:10
0,1,8,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:47:17
1,1,3,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:47:22
1,1,7,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:47:51
1,1,4,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:48:04
0,1,9,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:48:06
1,1,0,f34aa65a0b7e517c93198ebe02e5c097,2020-05-05 20:48:17
0,0,8,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:48:23
0,1,8,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:48:36
0,0,5,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:48:42
1,1,10,2b6dca8d682475b5a3400167fe529719,2020-05-05 20:48:45
1,1,0,86c9f0212480b3dac7baf1197ea041b1,2020-05-05 20:48:53
1,0,6,0f95f4aa012aa4df7c8e1c99d471e588,2020-05-05 20:48:54
0,0,9,8aec7de8b3a561123cecef25fa280367,2020-05-05 20:49:04
0,1,0,cd20b70432bb1bfe2116145bba759e7c,2020-05-05 20:49:06
0,1,1,f34aa65a0b7e517c93198ebe02e5c097,2020-05-05 20:49:55
1,0,1,86c9f0212480b3dac7baf1197ea041b1,2020-05-05 20:50:13
0,0,9,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:50:30
1,1,2,86c9f0212480b3dac7baf1197ea041b1,2020-05-05 20:50:37
0,0,4,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:50:40
1,0,2,f34aa65a0b7e517c93198ebe02e5c097,2020-05-05 20:50:43
0,0,10,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:51:36
0,1,0,3c125e72efb2a6eb2a3a40af0bc4051c,2020-05-05 20:51:54
0,1,5,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 20:52:04
0,1,3,86c9f0212480b3dac7baf1197ea041b1,2020-05-05 20:52:05
0,1,0,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:52:36
0,0,0,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:52:39
0,1,11,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:53:04
1,1,1,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:53:12
0,1,1,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:53:29
1,0,12,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:53:45
1,1,0,ddd8e00fe6eea882edf8c4818ef8ad95,2020-05-05 20:54:13
1,1,2,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:54:13
1,0,13,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:54:22
1,0,2,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:54:41
0,1,14,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:55:00
1,1,3,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:55:10
1,1,3,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:55:21
0,0,15,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:55:35
1,1,4,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:55:52
1,1,4,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:56:06
1,1,16,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:56:14
1,1,5,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:56:22
0,0,17,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:56:52
1,1,6,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:56:56
0,0,5,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:57:13
1,0,18,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:57:27
1,1,7,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:57:35
1,0,0,d08b15ff19ced44c3ebb06790c8f0142,2020-05-05 20:57:42
1,1,6,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:58:00
1,0,0,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 20:58:01
0,0,19,9305f8e64f9a7ad654735fd4afe7ed2b,2020-05-05 20:58:07
0,1,1,d08b15ff19ced44c3ebb06790c8f0142,2020-05-05 20:58:15
0,1,2,d08b15ff19ced44c3ebb06790c8f0142,2020-05-05 20:58:32
1,1,3,d08b15ff19ced44c3ebb06790c8f0142,2020-05-05 20:58:42
1,1,7,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:58:46
0,1,1,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 20:58:46
1,0,0,b7ccb6ff6c4257d2f778257c811b14ec,2020-05-05 20:59:08
1,1,8,45852c842fabb5169d35b6878f7ad14a,2020-05-05 20:59:17
1,0,8,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:59:23
0,1,9,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 20:59:32
1,1,0,9aa2ba314613c4b26c8271b03093429c,2020-05-05 20:59:48
1,0,0,73af41daaa69e21aca42474c8d0d583c,2020-05-05 20:59:49
1,1,9,45852c842fabb5169d35b6878f7ad14a,2020-05-05 21:00:06
0,1,2,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:00:13
0,1,0,2d30e39e08cbb7f17058f983c1303854,2020-05-05 21:00:16
0,0,1,73af41daaa69e21aca42474c8d0d583c,2020-05-05 21:00:42
1,1,1,2d30e39e08cbb7f17058f983c1303854,2020-05-05 21:00:51
1,0,0,781c052a780f540b4d9afe791bb2884e,2020-05-05 21:01:00
1,1,3,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:01:05
1,1,2,73af41daaa69e21aca42474c8d0d583c,2020-05-05 21:01:50
1,1,4,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:01:56
1,1,1,b7ccb6ff6c4257d2f778257c811b14ec,2020-05-05 21:02:02
1,1,1,781c052a780f540b4d9afe791bb2884e,2020-05-05 21:02:34
0,0,2,2d30e39e08cbb7f17058f983c1303854,2020-05-05 21:02:38
1,1,1,9aa2ba314613c4b26c8271b03093429c,2020-05-05 21:02:49
1,1,5,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:02:58
1,1,3,2d30e39e08cbb7f17058f983c1303854,2020-05-05 21:03:05
0,1,6,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:03:24
1,1,0,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:03:38
1,1,7,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:03:53
0,1,2,b7ccb6ff6c4257d2f778257c811b14ec,2020-05-05 21:04:07
0,0,1,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:04:14
1,1,2,9aa2ba314613c4b26c8271b03093429c,2020-05-05 21:04:18
0,1,8,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:04:26
1,1,2,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:04:40
0,1,6,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:04:52
1,1,0,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:05:01
0,0,3,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:05:15
1,0,2,781c052a780f540b4d9afe791bb2884e,2020-05-05 21:05:19
0,1,4,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:05:28
0,0,5,7966f5fa4b6ee944250e900db3add688,2020-05-05 21:05:34
1,1,9,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:05:37
0,1,0,4a42311670262b813d8f4f3bc29f8e55,2020-05-05 21:05:49
0,1,7,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:05:49
1,1,1,4a42311670262b813d8f4f3bc29f8e55,2020-05-05 21:06:16
0,1,1,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:06:28
0,1,0,bb9c80b61464133460325675b7cba612,2020-05-05 21:06:43
0,0,3,781c052a780f540b4d9afe791bb2884e,2020-05-05 21:06:44
0,1,2,4a42311670262b813d8f4f3bc29f8e55,2020-05-05 21:06:55
0,1,10,4715c2be2538b58bd6e4ae755db9a2d0,2020-05-05 21:06:57
0,1,8,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:07:26
0,0,1,bb9c80b61464133460325675b7cba612,2020-05-05 21:07:27
1,0,2,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:07:30
1,1,3,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:07:56
1,1,4,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:08:15
1,0,0,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:08:43
0,0,5,5c2bc4671231178deafdfa6df0217253,2020-05-05 21:08:45
0,0,4,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:08:47
1,1,9,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:09:25
0,0,5,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:09:50
0,0,1,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:10:21
0,1,10,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 21:10:22
0,0,6,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:10:37
0,1,2,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:10:49
0,0,0,5c12e7890e79991d63e1e9e580275753,2020-05-05 21:11:25
0,1,3,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:11:29
0,0,7,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:11:36
1,1,4,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:12:07
1,0,8,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:12:14
0,0,9,147359bb5ce3e181b2b73d9345bba96a,2020-05-05 21:12:53
0,1,5,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:12:58
0,1,10,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:13:24
1,1,0,e36509b9cdaad7dbf13e544965e8a4c1,2020-05-05 21:13:32
0,1,11,9e8ae9b7d83b25c28aa90e6dba11ee1a,2020-05-05 21:14:39
0,1,6,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:14:48
0,1,1,e36509b9cdaad7dbf13e544965e8a4c1,2020-05-05 21:14:56
0,0,0,1a237ef55c2a946043f68815dbed92e3,2020-05-05 21:15:23
1,1,7,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:15:36
0,1,11,516ebdbde699d8b20acb742ee1a80f88,2020-05-05 21:15:37
0,1,8,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:15:55
0,1,9,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:16:11
1,0,2,e36509b9cdaad7dbf13e544965e8a4c1,2020-05-05 21:16:15
1,1,10,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:17:01
1,1,0,7c356e66037e5370f89d0ee07dc644f4,2020-05-05 21:17:29
0,1,0,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:17:45
0,1,0,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:17:56
0,1,11,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:18:01
0,1,0,4bfcb47cd19f63490f984eacc6b0c097,2020-05-05 21:18:14
1,1,1,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:18:50
0,1,0,e07a0bc9fea6911f1cc114239e196ee7,2020-05-05 21:18:53
0,1,1,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:19:07
1,0,12,6266fe4b75f018d4ddc04ec88f8213e9,2020-05-05 21:19:19
1,1,0,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:19:37
0,1,1,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:20:07
0,1,1,4bfcb47cd19f63490f984eacc6b0c097,2020-05-05 21:20:18
1,1,2,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:20:26
1,1,0,6a97bdf269a402f6edfe10cf6d932d0a,2020-05-05 21:20:35
1,1,2,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:20:36
0,0,0,9c1032cd84c7c74dd8edae43a8d78efe,2020-05-05 21:20:59
1,1,2,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:21:18
1,1,1,9c1032cd84c7c74dd8edae43a8d78efe,2020-05-05 21:21:25
0,1,0,785729121e6ebe3cb477619b20659504,2020-05-05 21:21:29
1,1,1,6a97bdf269a402f6edfe10cf6d932d0a,2020-05-05 21:21:44
0,0,2,9c1032cd84c7c74dd8edae43a8d78efe,2020-05-05 21:22:02
1,0,3,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:22:16
0,1,3,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:22:28
0,0,3,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:22:39
0,1,2,6a97bdf269a402f6edfe10cf6d932d0a,2020-05-05 21:22:40
0,1,1,785729121e6ebe3cb477619b20659504,2020-05-05 21:22:58
1,1,4,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:23:01
1,0,4,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:23:31
1,1,3,6a97bdf269a402f6edfe10cf6d932d0a,2020-05-05 21:23:50
1,1,5,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:23:53
1,1,4,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:24:02
1,1,6,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:24:22
1,1,5,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:24:31
1,1,0,b35b2e1e4fad2053fe13a17886e0801d,2020-05-05 21:24:35
0,0,7,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:24:53
1,1,1,b35b2e1e4fad2053fe13a17886e0801d,2020-05-05 21:24:55
0,0,0,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:25:01
1,1,0,83c57aee6b423818507c8a02ce57b717,2020-05-05 21:25:04
1,1,2,785729121e6ebe3cb477619b20659504,2020-05-05 21:25:16
0,1,6,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:25:20
1,1,0,99caafa308eda30286d94e60daa58ff8,2020-05-05 21:25:22
1,1,8,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:25:31
0,0,0,3ca78fc974cb62e50b0fb6e402b2d118,2020-05-05 21:25:32
0,0,1,cc4fcb35c6e2e00b9a8b28122797d5fe,2020-05-05 21:25:44
0,1,1,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:26:04
1,0,9,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:26:39
1,1,5,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:26:43
1,1,2,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:26:48
0,1,1,99caafa308eda30286d94e60daa58ff8,2020-05-05 21:27:00
0,1,1,3ca78fc974cb62e50b0fb6e402b2d118,2020-05-05 21:27:19
1,0,3,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:27:21
1,1,7,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:27:42
0,1,10,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:27:43
1,1,0,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:27:49
1,1,2,99caafa308eda30286d94e60daa58ff8,2020-05-05 21:27:50
1,1,2,3ca78fc974cb62e50b0fb6e402b2d118,2020-05-05 21:27:58
1,1,0,cfbedb773d4d76b22d4bf2a5c2c9b6ba,2020-05-05 21:28:17
1,1,11,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:28:30
1,1,8,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:28:32
0,0,4,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:28:45
0,0,0,9b943715fd98d31518928e55b588f07f,2020-05-05 21:28:51
1,1,1,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:28:58
0,1,12,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:29:08
1,1,6,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:29:10
0,1,9,597e6aa5233a93f8c866c08b77d49ba9,2020-05-05 21:29:25
1,1,5,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:29:28
0,1,2,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:29:48
1,0,6,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:30:04
1,0,13,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:30:18
0,1,7,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:30:18
0,1,3,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:30:25
1,1,14,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:30:46
0,0,7,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:30:52
1,0,0,8cae9cd3882dc492b58b2c578ac48f2d,2020-05-05 21:31:12
1,1,1,cfbedb773d4d76b22d4bf2a5c2c9b6ba,2020-05-05 21:31:13
1,0,15,f47edd3947495833f0f54fec6217bd46,2020-05-05 21:31:17
1,1,8,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:31:17
1,1,4,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:31:21
0,1,9,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:31:37
0,1,5,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:31:43
1,1,8,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:31:52
0,1,6,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:32:11
1,1,2,cfbedb773d4d76b22d4bf2a5c2c9b6ba,2020-05-05 21:32:24
0,1,7,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:32:31
1,1,10,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:32:41
1,1,0,58803b8620ff3aba29dab31bd5696995,2020-05-05 21:33:07
0,1,8,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:33:17
0,1,0,bb69d8032ff341c3a9c3104f6506d1fb,2020-05-05 21:33:21
1,1,3,cfbedb773d4d76b22d4bf2a5c2c9b6ba,2020-05-05 21:33:38
1,1,11,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:34:06
1,1,1,58803b8620ff3aba29dab31bd5696995,2020-05-05 21:34:11
1,1,9,f516527c935ff84b4c9696167fd2f651,2020-05-05 21:34:20
1,0,9,592b15ae3c0873591a20176f4d10224d,2020-05-05 21:34:34
1,0,12,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:34:52
0,1,13,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:35:26
0,1,2,58803b8620ff3aba29dab31bd5696995,2020-05-05 21:35:28
0,1,14,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:36:34
0,1,15,e3878489560846d5c8aec160866bb9e0,2020-05-05 21:37:16
1,1,0,2203220f565b253581f4429739aa5ff9,2020-05-05 21:37:59
